# nx 200 
# ny 200 
# zeta0    alpha   kzeta       
0.37236      1.55779      1.40696
0.37236      1.56784      1.40108
0.37236      1.57789      1.39524
0.37236      1.58794      1.38945
0.37236      1.59799      1.38370
0.37236      1.60804      1.37800
0.37236      1.61809      1.37235
0.37236      1.62814      1.36674
0.37236      1.63819      1.36118
0.37236      1.64824      1.35566
0.37236      1.65829      1.35018
0.37236      1.66834      1.34475
0.37236      1.67839      1.33935
0.37236      1.68844      1.33400
0.37236      1.69849      1.32869
0.37236      1.70854      1.32343
0.37236      1.71859      1.31820
0.37236      1.72864      1.31301
0.37236      1.73869      1.30786
0.37236      1.74874      1.30275
0.37236      1.75879      1.29768
0.37236      1.76884      1.29265
0.37236      1.77889      1.28765
0.37236      1.78894      1.28270
0.37236      1.79899      1.27778
0.37236      1.80905      1.27289
0.37236      1.81910      1.26805
0.37236      1.82915      1.26323
0.37236      1.83920      1.25846
0.37236      1.84925      1.25372
0.37236      1.85930      1.24901
0.37236      1.86935      1.24434
0.37236      1.87940      1.23970
0.37236      1.88945      1.23509
0.37236      1.89950      1.23052
0.37236      1.90955      1.22598
0.37236      1.91960      1.22147
0.37236      1.92965      1.21700
0.37236      1.93970      1.21256
0.37236      1.94975      1.20815
0.37236      1.95980      1.20377
0.37236      1.96985      1.19942
0.37236      1.97990      1.19510
0.37236      1.98995      1.19081
0.37236      2.00000      1.18655
0.37714      0.00000      3.88840
0.37714      0.01005      3.84880
0.37714      0.02010      3.80994
0.37714      0.03015      3.77180
0.37714      0.04020      3.73437
0.37714      0.05025      3.69761
0.37714      0.06030      3.66152
0.37714      0.07035      3.62607
0.37714      0.08040      3.59126
0.37714      0.09045      3.55706
0.37714      0.10050      3.52346
0.37714      0.11055      3.49044
0.37714      0.12060      3.45799
0.37714      0.13065      3.42610
0.37714      0.14070      3.39476
0.37714      0.15075      3.36394
0.37714      0.16080      3.33364
0.37714      0.17085      3.30384
0.37714      0.18090      3.27454
0.37714      0.19095      3.24572
0.37714      0.20101      3.21736
0.37714      0.21106      3.18947
0.37714      0.22111      3.16202
0.37714      0.23116      3.13501
0.37714      0.24121      3.10843
0.37714      0.25126      3.08227
0.37714      0.26131      3.05651
0.37714      0.27136      3.03116
0.37714      0.28141      3.00619
0.37714      0.29146      2.98161
0.37714      0.30151      2.95741
0.37714      0.31156      2.93357
0.37714      0.32161      2.91008
0.37714      0.33166      2.88695
0.37714      0.34171      2.86416
0.37714      0.35176      2.84170
0.37714      0.36181      2.81958
0.37714      0.37186      2.79777
0.37714      0.38191      2.77628
0.37714      0.39196      2.75510
0.37714      0.40201      2.73422
0.37714      0.41206      2.71363
0.37714      0.42211      2.69334
0.37714      0.43216      2.67333
0.37714      0.44221      2.65360
0.37714      0.45226      2.63414
0.37714      0.46231      2.61495
0.37714      0.47236      2.59602
0.37714      0.48241      2.57735
0.37714      0.49246      2.55892
0.37714      0.50251      2.54075
0.37714      0.51256      2.52282
0.37714      0.52261      2.50512
0.37714      0.53266      2.48766
0.37714      0.54271      2.47043
0.37714      0.55276      2.45342
0.37714      0.56281      2.43664
0.37714      0.57286      2.42007
0.37714      0.58291      2.40371
0.37714      0.59296      2.38756
0.37714      0.60302      2.37161
0.37714      0.61307      2.35586
0.37714      0.62312      2.34032
0.37714      0.63317      2.32496
0.37714      0.64322      2.30979
0.37714      0.65327      2.29482
0.37714      0.66332      2.28002
0.37714      0.67337      2.26541
0.37714      0.68342      2.25097
0.37714      0.69347      2.23670
0.37714      0.70352      2.22261
0.37714      0.71357      2.20868
0.37714      0.72362      2.19492
0.37714      0.73367      2.18132
0.37714      0.74372      2.16789
0.37714      0.75377      2.15460
0.37714      0.76382      2.14148
0.37714      0.77387      2.12850
0.37714      0.78392      2.11567
0.37714      0.79397      2.10299
0.37714      0.80402      2.09045
0.37714      0.81407      2.07806
0.37714      0.82412      2.06580
0.37714      0.83417      2.05368
0.37714      0.84422      2.04170
0.37714      0.85427      2.02985
0.37714      0.86432      2.01813
0.37714      0.87437      2.00654
0.37714      0.88442      1.99507
0.37714      0.89447      1.98373
0.37714      0.90452      1.97251
0.37714      0.91457      1.96141
0.37714      0.92462      1.95044
0.37714      0.93467      1.93957
0.37714      0.94472      1.92883
0.37714      0.95477      1.91819
0.37714      0.96482      1.90767
0.37714      0.97487      1.89726
0.37714      0.98492      1.88696
0.37714      0.99497      1.87676
0.37714      1.00503      1.86667
0.37714      1.01508      1.85668
0.37714      1.02513      1.84679
0.37714      1.03518      1.83701
0.37714      1.04523      1.82732
0.37714      1.05528      1.81773
0.37714      1.06533      1.80824
0.37714      1.07538      1.79884
0.37714      1.08543      1.78953
0.37714      1.09548      1.78032
0.37714      1.10553      1.77120
0.37714      1.11558      1.76216
0.37714      1.12563      1.75322
0.37714      1.13568      1.74436
0.37714      1.14573      1.73559
0.37714      1.15578      1.72690
0.37714      1.16583      1.71829
0.37714      1.17588      1.70977
0.37714      1.18593      1.70133
0.37714      1.19598      1.69297
0.37714      1.20603      1.68468
0.37714      1.21608      1.67648
0.37714      1.22613      1.66835
0.37714      1.23618      1.66029
0.37714      1.24623      1.65231
0.37714      1.25628      1.64441
0.37714      1.26633      1.63657
0.37714      1.27638      1.62881
0.37714      1.28643      1.62112
0.37714      1.29648      1.61350
0.37714      1.30653      1.60595
0.37714      1.31658      1.59846
0.37714      1.32663      1.59104
0.37714      1.33668      1.58369
0.37714      1.34673      1.57641
0.37714      1.35678      1.56918
0.37714      1.36683      1.56203
0.37714      1.37688      1.55493
0.37714      1.38693      1.54790
0.37714      1.39698      1.54092
0.37714      1.40704      1.53401
0.37714      1.41709      1.52716
0.37714      1.42714      1.52036
0.37714      1.43719      1.51363
0.37714      1.44724      1.50695
0.37714      1.45729      1.50033
0.37714      1.46734      1.49376
0.37714      1.47739      1.48725
0.37714      1.48744      1.48080
0.37714      1.49749      1.47440
0.37714      1.50754      1.46805
0.37714      1.51759      1.46175
0.37714      1.52764      1.45551
0.37714      1.53769      1.44932
0.37714      1.54774      1.44318
0.37714      1.55779      1.43709
0.37714      1.56784      1.43104
0.37714      1.57789      1.42505
0.37714      1.58794      1.41911
0.37714      1.59799      1.41321
0.37714      1.60804      1.40736
0.37714      1.61809      1.40156
0.37714      1.62814      1.39580
0.37714      1.63819      1.39009
0.37714      1.64824      1.38443
0.37714      1.65829      1.37881
0.37714      1.66834      1.37323
0.37714      1.67839      1.36770
0.37714      1.68844      1.36221
0.37714      1.69849      1.35676
0.37714      1.70854      1.35135
0.37714      1.71859      1.34599
0.37714      1.72864      1.34067
0.37714      1.73869      1.33538
0.37714      1.74874      1.33014
0.37714      1.75879      1.32494
0.37714      1.76884      1.31978
0.37714      1.77889      1.31465
0.37714      1.78894      1.30957
0.37714      1.79899      1.30452
0.37714      1.80905      1.29951
0.37714      1.81910      1.29454
0.37714      1.82915      1.28961
0.37714      1.83920      1.28471
0.37714      1.84925      1.27984
0.37714      1.85930      1.27502
0.37714      1.86935      1.27022
0.37714      1.87940      1.26547
0.37714      1.88945      1.26074
0.37714      1.89950      1.25606
0.37714      1.90955      1.25140
0.37714      1.91960      1.24678
0.37714      1.92965      1.24219
0.37714      1.93970      1.23764
0.37714      1.94975      1.23311
0.37714      1.95980      1.22862
0.37714      1.96985      1.22416
0.37714      1.97990      1.21973
0.37714      1.98995      1.21534
0.37714      2.00000      1.21097
0.38191      0.00000      3.99868
0.38191      0.01005      3.95759
0.38191      0.02010      3.91728
0.38191      0.03015      3.87772
0.38191      0.04020      3.83889
0.38191      0.05025      3.80077
0.38191      0.06030      3.76335
0.38191      0.07035      3.72660
0.38191      0.08040      3.69051
0.38191      0.09045      3.65507
0.38191      0.10050      3.62025
0.38191      0.11055      3.58604
0.38191      0.12060      3.55242
0.38191      0.13065      3.51938
0.38191      0.14070      3.48691
0.38191      0.15075      3.45499
0.38191      0.16080      3.42362
0.38191      0.17085      3.39276
0.38191      0.18090      3.36242
0.38191      0.19095      3.33258
0.38191      0.20101      3.30323
0.38191      0.21106      3.27436
0.38191      0.22111      3.24596
0.38191      0.23116      3.21801
0.38191      0.24121      3.19051
0.38191      0.25126      3.16344
0.38191      0.26131      3.13680
0.38191      0.27136      3.11057
0.38191      0.28141      3.08475
0.38191      0.29146      3.05933
0.38191      0.30151      3.03430
0.38191      0.31156      3.00965
0.38191      0.32161      2.98537
0.38191      0.33166      2.96146
0.38191      0.34171      2.93790
0.38191      0.35176      2.91469
0.38191      0.36181      2.89183
0.38191      0.37186      2.86929
0.38191      0.38191      2.84709
0.38191      0.39196      2.82521
0.38191      0.40201      2.80363
0.38191      0.41206      2.78237
0.38191      0.42211      2.76141
0.38191      0.43216      2.74074
0.38191      0.44221      2.72037
0.38191      0.45226      2.70027
0.38191      0.46231      2.68046
0.38191      0.47236      2.66091
0.38191      0.48241      2.64163
0.38191      0.49246      2.62262
0.38191      0.50251      2.60386
0.38191      0.51256      2.58535
0.38191      0.52261      2.56709
0.38191      0.53266      2.54907
0.38191      0.54271      2.53129
0.38191      0.55276      2.51374
0.38191      0.56281      2.49642
0.38191      0.57286      2.47933
0.38191      0.58291      2.46245
0.38191      0.59296      2.44579
0.38191      0.60302      2.42934
0.38191      0.61307      2.41311
0.38191      0.62312      2.39707
0.38191      0.63317      2.38124
0.38191      0.64322      2.36560
0.38191      0.65327      2.35016
0.38191      0.66332      2.33490
0.38191      0.67337      2.31984
0.38191      0.68342      2.30495
0.38191      0.69347      2.29025
0.38191      0.70352      2.27572
0.38191      0.71357      2.26137
0.38191      0.72362      2.24719
0.38191      0.73367      2.23318
0.38191      0.74372      2.21933
0.38191      0.75377      2.20564
0.38191      0.76382      2.19212
0.38191      0.77387      2.17875
0.38191      0.78392      2.16553
0.38191      0.79397      2.15247
0.38191      0.80402      2.13956
0.38191      0.81407      2.12679
0.38191      0.82412      2.11417
0.38191      0.83417      2.10169
0.38191      0.84422      2.08935
0.38191      0.85427      2.07714
0.38191      0.86432      2.06507
0.38191      0.87437      2.05314
0.38191      0.88442      2.04134
0.38191      0.89447      2.02966
0.38191      0.90452      2.01811
0.38191      0.91457      2.00669
0.38191      0.92462      1.99539
0.38191      0.93467      1.98421
0.38191      0.94472      1.97315
0.38191      0.95477      1.96220
0.38191      0.96482      1.95138
0.38191      0.97487      1.94066
0.38191      0.98492      1.93006
0.38191      0.99497      1.91957
0.38191      1.00503      1.90918
0.38191      1.01508      1.89891
0.38191      1.02513      1.88874
0.38191      1.03518      1.87867
0.38191      1.04523      1.86871
0.38191      1.05528      1.85884
0.38191      1.06533      1.84908
0.38191      1.07538      1.83941
0.38191      1.08543      1.82984
0.38191      1.09548      1.82036
0.38191      1.10553      1.81098
0.38191      1.11558      1.80169
0.38191      1.12563      1.79250
0.38191      1.13568      1.78339
0.38191      1.14573      1.77437
0.38191      1.15578      1.76543
0.38191      1.16583      1.75659
0.38191      1.17588      1.74782
0.38191      1.18593      1.73915
0.38191      1.19598      1.73055
0.38191      1.20603      1.72204
0.38191      1.21608      1.71360
0.38191      1.22613      1.70525
0.38191      1.23618      1.69697
0.38191      1.24623      1.68877
0.38191      1.25628      1.68064
0.38191      1.26633      1.67259
0.38191      1.27638      1.66462
0.38191      1.28643      1.65671
0.38191      1.29648      1.64888
0.38191      1.30653      1.64112
0.38191      1.31658      1.63343
0.38191      1.32663      1.62581
0.38191      1.33668      1.61826
0.38191      1.34673      1.61077
0.38191      1.35678      1.60336
0.38191      1.36683      1.59600
0.38191      1.37688      1.58871
0.38191      1.38693      1.58149
0.38191      1.39698      1.57433
0.38191      1.40704      1.56723
0.38191      1.41709      1.56019
0.38191      1.42714      1.55321
0.38191      1.43719      1.54630
0.38191      1.44724      1.53944
0.38191      1.45729      1.53264
0.38191      1.46734      1.52590
0.38191      1.47739      1.51921
